Index,ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Location
7574,308546922,06/24/2025,478,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651502,M,K,60,1.0,45-64,M,WHITE,994705.0,149645.0,40.57741077,-73.96236374,POINT (-73.96236374 40.57741077)
7575,307531261,06/04/2025,969,"TRAFFIC,UNCLASSIFIED INFRACTIO",881.0,OTHER TRAFFIC INFRACTION,VTL051101A,M,Q,110,97.0,25-44,M,WHITE HISPANIC,1019040.0,211549.0,40.74726123,-73.87444248,POINT (-73.87444248 40.74726123)
7576,307431580,06/02/2025,478,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,B,44,1.0,45-64,M,BLACK,1008110.0,244858.0,40.83872163,-73.91377061,POINT (-73.91377061 40.83872163)
7577,307021555,05/25/2025,478,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,B,44,1.0,25-44,M,BLACK,1004749.0,240880.0,40.82781161,-73.92592932,POINT (-73.92592932 40.82781161)
7578,308587728,06/25/2025,849,"NY STATE LAWS,UNCLASSIFIED VIO",677.0,OTHER STATE LAWS,LOC00000V0,V,K,62,1.0,18-24,M,BLACK,989317.0,162811.0,40.6135535,-73.98174977,POINT (-73.98174977 40.6135535)
7579,307092175,05/27/2025,793,WEAPONS POSSESSION 3,118.0,DANGEROUS WEAPONS,PL 2650201,F,K,73,1.0,45-64,M,BLACK,1010719.0,186857.0,40.67951644,-73.90457012,POINT (-73.90457012 40.67951644)
7580,307473273,06/03/2025,339,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,M,20,1.0,25-44,M,BLACK,989342.0,223435.0,40.779962,-73.981613,POINT (-73.981613 40.779962)
7581,308482744,06/22/2025,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,40,2.0,25-44,F,WHITE HISPANIC,1004695.0,234574.0,40.810512,-73.926142,POINT (-73.926142 40.810512)
7582,308336487,06/19/2025,639,AGGRAVATED HARASSMENT 2,361.0,OFF. AGNST PUB ORD SENSBLTY &,PL 2402500,M,M,1,3.0,25-44,M,BLACK,980863.0,198480.0,40.711466,-74.012218,POINT (-74.012218 40.711466)
7583,307650167,06/06/2025,775,MONEY LAUNDERING 1 & 2,112.0,THEFT-FRAUD,PL 4702001,F,M,5,73.0,65+,M,WHITE,983907.0,199958.0,40.715526,-74.001238,POINT (-74.001238 40.715526)
7584,307058696,05/26/2025,478,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,K,73,1.0,18-24,M,BLACK,1011082.0,180980.0,40.66338431,-73.90328477,POINT (-73.90328477 40.66338431)
7585,308389685,06/20/2025,273,"TAMPERING 1,CRIMINAL",121.0,CRIMINAL MISCHIEF & RELATED OF,PL 1452000,F,M,30,1.0,25-44,M,BLACK,999539.0,239499.0,40.82403172,-73.94475817,POINT (-73.94475817 40.82403172)
7586,308090261,06/15/2025,759,"PUBLIC ADMINISTATION,UNCLASS M",359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 1950500,M,M,9,1.0,45-64,M,BLACK,985733.0,203753.0,40.72593145,-73.99464955,POINT (-73.99464955 40.72593145)
7587,307511132,06/04/2025,797,CRIM POS WEAP 4,118.0,DANGEROUS WEAPONS,PL 265019I,M,K,62,1.0,25-44,M,BLACK,985078.0,167368.0,40.62606293,-73.99701716,POINT (-73.99701716 40.62606293)
7588,307300261,05/31/2025,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,32,2.0,25-44,M,BLACK,1000126.0,238705.0,40.821862,-73.94264,POINT (-73.94264 40.821862)
7589,307881673,06/10/2025,503,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201602,F,Q,103,17.0,25-44,M,BLACK,1037694.0,194616.0,40.700702,-73.807253,POINT (-73.807253 40.700702)
7590,308204641,06/17/2025,478,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,B,41,1.0,25-44,M,WHITE HISPANIC,1013878.0,239551.0,40.82413799,-73.89294867,POINT (-73.89294867 40.82413799)
7591,308477487,06/22/2025,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",351.0,CRIMINAL MISCHIEF & RELATED OF,PL 1456002,M,M,13,1.0,25-44,M,BLACK,986546.0,207135.0,40.73521404,-73.99171521,POINT (-73.99171521 40.73521404)
7592,308311846,06/18/2025,793,WEAPONS POSSESSION 3,118.0,DANGEROUS WEAPONS,PL 2650201,F,M,14,1.0,25-44,M,BLACK,986061.0,213320.0,40.75219043,-73.99346359,POINT (-73.99346359 40.75219043)
7593,307390865,06/02/2025,849,"NY STATE LAWS,UNCLASSIFIED VIO",677.0,OTHER STATE LAWS,CPL5700600,9,Q,113,3.0,25-44,M,WHITE,1042801.0,181715.0,40.66524878,-73.78894843,POINT (-73.78894843 40.66524878)
7594,307049216,05/26/2025,511,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,M,7,1.0,25-44,M,BLACK,987521.0,201066.0,40.7185558,-73.98820001,POINT (-73.98820001 40.7185558)
7595,307626968,06/05/2025,792,CRIMINAL POSSESSION WEAPON,118.0,DANGEROUS WEAPONS,PL 265031B,F,M,7,1.0,25-44,M,BLACK,987521.0,201066.0,40.7185558,-73.98820001,POINT (-73.98820001 40.7185558)
7596,307330978,05/31/2025,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,B,41,1.0,25-44,M,BLACK HISPANIC,1013104.0,236599.0,40.816048,-73.895758,POINT (-73.895758 40.816048)
7597,307149418,05/28/2025,478,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,K,79,1.0,25-44,M,BLACK,998241.0,187165.0,40.68039035,-73.94955696,POINT (-73.94955696 40.68039035)
7598,308090684,06/15/2025,105,STRANGULATION 1ST,106.0,FELONY ASSAULT,PL 1211300,F,Q,114,2.0,25-44,M,BLACK,1001556.0,217404.0,40.763393,-73.937526,POINT (-73.937526 40.763393)
7599,308320373,06/19/2025,782,"WEAPONS, POSSESSION, ETC",236.0,DANGEROUS WEAPONS,PL 2650101,M,M,32,1.0,45-64,M,BLACK,1000622.0,235883.0,40.81410488,-73.94085393,POINT (-73.94085393 40.81410488)
7600,308522568,06/23/2025,849,"NY STATE LAWS,UNCLASSIFIED VIO",677.0,OTHER STATE LAWS,LOC00000V0,V,K,60,1.0,25-44,M,WHITE HISPANIC,989468.0,148972.0,40.57556814,-73.98121659,POINT (-73.98121659 40.57556814)
7601,308506737,06/23/2025,339,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,M,1,3.0,25-44,M,BLACK,980863.0,198480.0,40.711466,-74.012218,POINT (-74.012218 40.711466)
7602,307067025,05/27/2025,849,"NY STATE LAWS,UNCLASSIFIED VIO",677.0,OTHER STATE LAWS,LOC00000V0,V,M,1,1.0,25-44,M,BLACK HISPANIC,981349.0,198508.0,40.71153483,-74.01046412,POINT (-74.01046412 40.71153483)
7603,308116120,06/15/2025,849,"NY STATE LAWS,UNCLASSIFIED VIO",677.0,OTHER STATE LAWS,LOC00000V0,V,K,75,1.0,45-64,M,BLACK,1013646.0,181481.0,40.6647513,-73.89404073,POINT (-73.89404073 40.6647513)
7604,307481897,06/03/2025,478,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,K,78,17.0,25-44,M,BLACK,990420.0,188642.0,40.684463,-73.977751,POINT (-73.977751 40.684463)
7605,307528490,06/04/2025,478,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,K,60,1.0,25-44,M,BLACK,989468.0,148972.0,40.57556814,-73.98121659,POINT (-73.98121659 40.57556814)
7606,307347591,06/01/2025,268,CRIMINAL MIS 2 & 3,121.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,Q,113,3.0,<18,M,WHITE HISPANIC,1042801.0,181715.0,40.66524878,-73.78894843,POINT (-73.78894843 40.66524878)
7607,307213508,05/29/2025,268,CRIMINAL MIS 2 & 3,121.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,K,71,14.0,45-64,M,BLACK HISPANIC,999439.0,178174.0,40.655719,-73.945258,POINT (-73.945258 40.655719)
7608,307380554,06/02/2025,779,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,B,40,2.0,25-44,M,WHITE HISPANIC,1007115.0,237714.0,40.819127,-73.917391,POINT (-73.917391 40.819127)
7609,307544744,06/04/2025,273,"TAMPERING 1,CRIMINAL",121.0,CRIMINAL MISCHIEF & RELATED OF,PL 1452000,F,K,84,1.0,25-44,M,BLACK,987295.0,190704.0,40.690123,-73.98902,POINT (-73.98902 40.690123)
7610,307473260,06/03/2025,793,WEAPONS POSSESSION 3,118.0,DANGEROUS WEAPONS,PL 2650201,F,K,60,1.0,45-64,M,BLACK HISPANIC,989468.0,148972.0,40.57556814,-73.98121659,POINT (-73.98121659 40.57556814)
7611,307021874,05/25/2025,203,"TRESPASS 3, CRIMINAL",352.0,CRIMINAL TRESPASS,PL 140100E,M,K,69,2.0,25-44,F,BLACK,1012704.0,175489.0,40.648316,-73.897463,POINT (-73.897463 40.648316)
7612,307525387,06/04/2025,782,"WEAPONS, POSSESSION, ETC",236.0,DANGEROUS WEAPONS,PL 2650101,M,Q,113,3.0,18-24,F,WHITE,1042801.0,181715.0,40.66524878,-73.78894843,POINT (-73.78894843 40.66524878)
7613,307021206,05/25/2025,782,"WEAPONS, POSSESSION, ETC",236.0,DANGEROUS WEAPONS,PL 2650102,M,K,84,1.0,25-44,M,BLACK,988089.0,190305.0,40.68901916,-73.98615711,POINT (-73.98615711 40.68901916)
7614,307934664,06/11/2025,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,K,75,1.0,18-24,M,WHITE HISPANIC,1017119.0,183909.0,40.671413,-73.88151,POINT (-73.88151 40.671413)
7615,308544850,06/24/2025,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,PL 1553501,F,Q,102,73.0,25-44,F,WHITE HISPANIC,1031164.0,199399.0,40.713867,-73.83077,POINT (-73.83077 40.713867)
7616,308482762,06/22/2025,782,"WEAPONS, POSSESSION, ETC",236.0,DANGEROUS WEAPONS,PL 2650101,M,Q,113,3.0,45-64,M,WHITE,1042801.0,181715.0,40.66524878,-73.78894843,POINT (-73.78894843 40.66524878)
7617,307249836,05/29/2025,779,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510C,F,B,47,2.0,25-44,M,BLACK,1026591.0,262398.0,40.886804,-73.846871,POINT (-73.846871 40.886804)
7618,307680132,06/06/2025,106,ASSAULT POLICE/PEACE OFFICER,106.0,FELONY ASSAULT,PL 1200800,F,B,40,97.0,18-24,M,BLACK,1007895.0,236433.0,40.815607,-73.914577,POINT (-73.914577 40.815607)
7619,307201180,05/29/2025,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,PL 1554001,F,K,84,73.0,45-64,M,WHITE,987788.0,191923.0,40.69347,-73.987242,POINT (-73.987242 40.69347)
7620,307481894,06/03/2025,849,"NY STATE LAWS,UNCLASSIFIED VIO",677.0,OTHER STATE LAWS,RR 00000V0,V,K,75,1.0,25-44,M,BLACK,1016653.0,182077.0,40.6663767,-73.883199,POINT (-73.883199 40.6663767)
7621,307476223,06/03/2025,969,"TRAFFIC,UNCLASSIFIED INFRACTIO",881.0,OTHER TRAFFIC INFRACTION,VTL051101A,M,Q,103,2.0,18-24,M,ASIAN / PACIFIC ISLANDER,1038464.0,192970.0,40.69616874,-73.80449088,POINT (-73.80449088 40.69616874)
7622,307629607,06/05/2025,109,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,K,77,2.0,18-24,M,WHITE HISPANIC,1002387.0,185584.0,40.676052,-73.934612,POINT (-73.934612 40.676052)
7623,308078306,06/14/2025,478,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,B,40,1.0,25-44,M,BLACK,1007046.0,236603.0,40.81606683,-73.91764392,POINT (-73.91764392 40.81606683)
7624,307868759,06/10/2025,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,42,2.0,45-64,M,BLACK,1010725.0,238488.0,40.821239,-73.904346,POINT (-73.904346 40.821239)
7625,307850176,06/10/2025,503,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201607,F,K,73,2.0,45-64,M,BLACK,1009904.0,180751.0,40.662769,-73.90753,POINT (-73.90753 40.662769)
7626,308161691,06/16/2025,139,"MURDER,UNCLASSIFIED",101.0,MURDER & NON-NEGL. MANSLAUGHTE,PL 125271B,F,M,5,97.0,25-44,M,BLACK,983903.0,200257.0,40.716345,-74.001252,POINT (-74.001252 40.716345)
7627,308118440,06/15/2025,748,"CONTEMPT,CRIMINAL",359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 2155003,M,M,23,2.0,45-64,M,BLACK,998191.0,227814.0,40.791971,-73.949654,POINT (-73.949654 40.791971)
7628,308243231,06/18/2025,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,13,51.0,25-44,M,UNKNOWN,991388.0,209174.0,40.740819,-73.974239,POINT (-73.974239 40.740819)
7629,307089669,05/27/2025,503,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201603,F,Q,109,17.0,25-44,M,BLACK,1032535.0,229196.0,40.79563415,-73.82561219,POINT (-73.82561219 40.79563415)
7630,307191308,05/29/2025,511,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,K,83,1.0,25-44,M,BLACK,1002212.0,193214.0,40.6969863,-73.93522383,POINT (-73.93522383 40.6969863)
7631,308373305,06/20/2025,750,RESISTING ARREST,359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,K,60,1.0,25-44,M,BLACK,989468.0,148972.0,40.57556814,-73.98121659,POINT (-73.98121659 40.57556814)
7632,308122084,06/15/2025,748,"CONTEMPT,CRIMINAL",359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 2155003,M,M,23,2.0,25-44,F,BLACK,998191.0,227814.0,40.791971,-73.949654,POINT (-73.949654 40.791971)
7633,307680144,06/06/2025,203,"TRESPASS 3, CRIMINAL",352.0,CRIMINAL TRESPASS,PL 140100E,M,K,76,2.0,45-64,M,BLACK,982880.0,185031.0,40.674555,-74.004939,POINT (-74.004939 40.674555)
7634,307816807,06/09/2025,849,"NY STATE LAWS,UNCLASSIFIED VIO",677.0,OTHER STATE LAWS,LOC0000000,9,K,81,1.0,45-64,M,ASIAN / PACIFIC ISLANDER,1003927.0,186763.0,40.67927614,-73.92905788,POINT (-73.92905788 40.67927614)
7635,307689768,06/06/2025,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,K,73,2.0,25-44,M,BLACK,1009850.0,181614.0,40.665137,-73.907724,POINT (-73.907724 40.665137)
7636,307937519,06/11/2025,779,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,M,32,2.0,25-44,M,BLACK,999497.0,237569.0,40.818744,-73.944916,POINT (-73.944916 40.818744)
7637,308571525,06/24/2025,969,"TRAFFIC,UNCLASSIFIED INFRACTIO",881.0,OTHER TRAFFIC INFRACTION,VTL051101A,M,Q,113,3.0,25-44,M,BLACK,1042801.0,181715.0,40.66524878,-73.78894843,POINT (-73.78894843 40.66524878)
7638,307581534,06/05/2025,848,"NY STATE LAWS,UNCLASSIFIED MIS",364.0,OTHER STATE LAWS (NON PENAL LAW),LOC00000M0,M,K,84,1.0,25-44,M,BLACK,987772.0,191476.0,40.69223342,-73.98729955,POINT (-73.98729955 40.69223342)
7639,307531236,06/04/2025,106,ASSAULT POLICE/PEACE OFFICER,106.0,FELONY ASSAULT,PL 1200503,F,B,41,72.0,25-44,M,BLACK,1017940.0,232184.0,40.803914,-73.878308,POINT (-73.878308 40.803914)
7640,307862953,06/09/2025,478,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,K,73,1.0,25-44,M,BLACK,1009004.0,186404.0,40.67827803,-73.91075494,POINT (-73.91075494 40.67827803)
7641,307661413,06/06/2025,782,"WEAPONS, POSSESSION, ETC",236.0,DANGEROUS WEAPONS,PL 2650102,M,Q,114,1.0,25-44,M,BLACK,1000200.0,213983.0,40.753996,-73.94243045,POINT (-73.94243045 40.753996)
7642,307712410,06/07/2025,511,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,K,79,1.0,25-44,M,BLACK,998241.0,187165.0,40.68039035,-73.94955696,POINT (-73.94955696 40.68039035)
7643,307881653,06/10/2025,523,SALE SCHOOL GROUNDS,117.0,DANGEROUS DRUGS,PL 2204401,F,M,23,2.0,25-44,M,BLACK HISPANIC,999480.0,226052.0,40.787134,-73.945001,POINT (-73.945001 40.787134)
7644,307111415,05/27/2025,849,"NY STATE LAWS,UNCLASSIFIED VIO",677.0,OTHER STATE LAWS,LOC00000V0,V,Q,108,1.0,25-44,M,WHITE HISPANIC,998318.0,209802.0,40.7425234,-73.94923204,POINT (-73.94923204 40.7425234)
7645,307581550,06/05/2025,707,"IMPERSONATION 2, PUBLIC SERVAN",340.0,FRAUDS,PL 1902300,M,Q,110,1.0,25-44,M,WHITE HISPANIC,1014344.0,211317.0,40.74664168,-73.89139142,POINT (-73.89139142 40.74664168)
7646,308340156,06/19/2025,759,"PUBLIC ADMINISTATION,UNCLASS M",359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 1950500,M,M,14,1.0,18-24,M,BLACK,987078.0,215157.0,40.75723226,-73.98979219,POINT (-73.98979219 40.75723226)
7647,307606523,06/05/2025,782,"WEAPONS, POSSESSION, ETC",236.0,DANGEROUS WEAPONS,PL 2650101,M,M,14,1.0,45-64,M,WHITE HISPANIC,987078.0,215157.0,40.75723226,-73.98979219,POINT (-73.98979219 40.75723226)
7648,307189310,05/29/2025,779,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,B,40,2.0,18-24,M,BLACK,1007566.0,238218.0,40.820507,-73.915758,POINT (-73.915758 40.820507)
7649,308300114,06/18/2025,849,"NY STATE LAWS,UNCLASSIFIED VIO",677.0,OTHER STATE LAWS,LOC00000V0,V,K,81,1.0,25-44,M,BLACK,1005983.0,186617.0,40.67887059,-73.9216458,POINT (-73.9216458 40.67887059)
7650,307483932,06/03/2025,478,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,K,60,1.0,25-44,M,BLACK,989468.0,148972.0,40.57556814,-73.98121659,POINT (-73.98121659 40.57556814)
7651,307467283,06/03/2025,750,RESISTING ARREST,359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,M,5,97.0,25-44,M,BLACK,983903.0,200257.0,40.716345,-74.001252,POINT (-74.001252 40.716345)
7652,307609289,06/05/2025,849,"NY STATE LAWS,UNCLASSIFIED VIO",677.0,OTHER STATE LAWS,CPL5700600,9,M,14,3.0,25-44,M,BLACK,986881.0,214802.0,40.756267,-73.990503,POINT (-73.990503 40.756267)
7653,308383614,06/20/2025,268,CRIMINAL MIS 2 & 3,121.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,K,84,1.0,25-44,M,BLACK,987295.0,190704.0,40.690123,-73.98902,POINT (-73.98902 40.690123)
7654,308516000,06/23/2025,478,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,Q,103,17.0,25-44,M,BLACK,1037664.0,194289.0,40.699803,-73.807366,POINT (-73.807366 40.699803)
7655,307650168,06/06/2025,739,"FRAUD,UNCLASSIFIED-FELONY",112.0,THEFT-FRAUD,PL 1763000,F,M,1,73.0,25-44,M,BLACK HISPANIC,982341.0,200231.0,40.716273,-74.006887,POINT (-74.006887 40.716273)
7656,307511770,06/04/2025,339,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,B,44,1.0,45-64,M,BLACK HISPANIC,1007023.0,243324.0,40.83451412,-73.9177042,POINT (-73.9177042 40.83451412)
7657,308353114,06/19/2025,782,"WEAPONS, POSSESSION, ETC",236.0,DANGEROUS WEAPONS,PL 2650101,M,M,19,1.0,25-44,M,BLACK,996551.0,223272.0,40.77949772,-73.95558406,POINT (-73.95558406 40.77949772)
7658,308079494,06/14/2025,478,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,Q,103,17.0,25-44,M,WHITE HISPANIC,1037664.0,194289.0,40.699803,-73.807366,POINT (-73.807366 40.699803)
7659,308050510,06/13/2025,478,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,K,73,1.0,25-44,M,BLACK HISPANIC,1011263.0,182761.0,40.66827221,-73.90262523,POINT (-73.90262523 40.66827221)
7660,307047109,05/26/2025,478,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,Q,103,17.0,25-44,M,BLACK,1037664.0,194289.0,40.699803,-73.807366,POINT (-73.807366 40.699803)
7661,307072999,05/27/2025,478,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,K,72,1.0,25-44,F,WHITE HISPANIC,983024.0,177659.0,40.65430947,-74.00441848,POINT (-74.00441848 40.65430947)
7662,307544729,06/04/2025,478,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,K,88,1.0,45-64,M,BLACK,990849.0,189579.0,40.68702483,-73.97620565,POINT (-73.97620565 40.68702483)
7663,307457521,06/03/2025,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113.0,FORGERY,PL 1702500,F,Q,103,1.0,45-64,M,BLACK,1039726.0,195270.0,40.70247387,-73.79992086,POINT (-73.79992086 40.70247387)
7664,307027840,05/25/2025,661,"LEWDNESS,PUBLIC",361.0,OFF. AGNST PUB ORD SENSBLTY &,PL 24500BI,M,K,62,1.0,25-44,M,BLACK,991900.0,158827.0,40.60261638,-73.97245088,POINT (-73.97245088 40.60261638)
7665,308050144,06/13/2025,782,"WEAPONS, POSSESSION, ETC",236.0,DANGEROUS WEAPONS,PL 2650101,M,Q,107,1.0,18-24,M,BLACK HISPANIC,1034146.0,197882.0,40.7096764,-73.82002622,POINT (-73.82002622 40.7096764)
7666,308427682,06/21/2025,478,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,K,73,1.0,45-64,M,UNKNOWN,1010774.0,185570.0,40.67598376,-73.90437689,POINT (-73.90437689 40.67598376)
7667,308222975,06/17/2025,779,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,K,72,1.0,25-44,M,WHITE HISPANIC,984074.0,178984.0,40.657957,-74.000636,POINT (-74.000636 40.657957)
7668,307057215,05/26/2025,879,"ADM.CODE,UNCLASSIFIED VIOLATIO",675.0,ADMINISTRATIVE CODE,AC 0161186,V,K,75,1.0,45-64,M,BLACK,1021568.0,185710.0,40.6763291,-73.86546213,POINT (-73.86546213 40.6763291)
7669,307414848,06/02/2025,639,AGGRAVATED HARASSMENT 2,361.0,OFF. AGNST PUB ORD SENSBLTY &,PL 2403002,M,B,45,2.0,25-44,F,WHITE HISPANIC,1032217.0,239443.0,40.823771,-73.826687,POINT (-73.826687 40.823771)
7670,307732045,06/08/2025,849,"NY STATE LAWS,UNCLASSIFIED VIO",677.0,OTHER STATE LAWS,RR 00000V0,V,Q,108,1.0,25-44,M,BLACK,1010042.0,213732.0,40.75328383,-73.90690796,POINT (-73.90690796 40.75328383)
7671,307723966,06/08/2025,905,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,115,12.0,25-44,F,WHITE HISPANIC,1023831.0,215982.0,40.75940853,-73.85712564,POINT (-73.85712564 40.75940853)
7672,307241253,05/29/2025,759,"PUBLIC ADMINISTATION,UNCLASS M",359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 1950500,M,Q,108,1.0,25-44,M,WHITE HISPANIC,999343.0,211150.0,40.74622163,-73.94553005,POINT (-73.94553005 40.74622163)
7673,307710784,06/07/2025,478,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,M,7,1.0,25-44,M,BLACK HISPANIC,987521.0,201066.0,40.7185558,-73.98820001,POINT (-73.98820001 40.7185558)
7674,308330531,06/19/2025,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,M,24,1.0,25-44,M,BLACK,994029.0,227703.0,40.79166278,-73.96468394,POINT (-73.96468394 40.79166278)
7675,308481362,06/22/2025,503,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201601,F,M,23,2.0,45-64,M,BLACK,999480.0,226052.0,40.787134,-73.945001,POINT (-73.945001 40.787134)
7676,307632689,06/05/2025,339,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,M,33,3.0,25-44,F,BLACK HISPANIC,1001577.0,248475.0,40.848674,-73.937372,POINT (-73.937372 40.848674)
7677,307626933,06/05/2025,779,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,K,90,2.0,18-24,M,BLACK,1001059.0,196145.0,40.705044,-73.939374,POINT (-73.939374 40.705044)
7678,307636204,06/06/2025,625,DISORDERLY CONDUCT,572.0,DISORDERLY CONDUCT,PL 2402002,V,K,62,1.0,25-44,M,BLACK,991470.0,162985.0,40.6140296,-73.97399495,POINT (-73.97399495 40.6140296)
7679,308585071,06/24/2025,203,"TRESPASS 3, CRIMINAL",352.0,CRIMINAL TRESPASS,PL 140100E,M,B,42,2.0,18-24,F,BLACK,1010967.0,238733.0,40.821912,-73.903468,POINT (-73.903468 40.821912)
7680,307110595,05/27/2025,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",351.0,CRIMINAL MISCHIEF & RELATED OF,PL 1456002,M,K,90,1.0,25-44,M,WHITE,1000693.0,198669.0,40.71196194,-73.94068846,POINT (-73.94068846 40.71196194)
